TransactionID,CustomerID,AccountID,AccountType,TransactionType,Product,Firm,Region,Manager,TransactionDate,TransactionAmount,AccountBalance,RiskScore,CreditRating,TenureMonths,IsOverdraft
105,Cust9535,Acc57872,Credit,Transfer,Savings Account,Firm C,West,Manager 4,2024-03-23,40617.36039,82249.8878,0.0,815,182,False
149,Cust9129,Acc53466,Credit,Withdrawal,Credit Card,Firm D,West,Manager 4,2023-01-10,82857.6263,39152.30748,0.012037739,345,198,False
16,Cust5664,Acc16241,Current,Payment,Mutual Fund,Firm A,North,Manager 4,2024-03-12,41875.62932,122522.365,0.596790053,536,30,False
190,Cust1114,Acc78089,Current,Transfer,Personal Loan,Firm A,East,Manager 3,2024-01-12,9110.870329,86988.43428,0.789804138,638,184,False
170,Cust5705,Acc32890,Credit,Payment,Personal Loan,Firm C,Central,Manager 2,2023-03-26,15689.86272,67666.08096,0.923511105,409,165,False
47,Cust8765,Acc77592,Savings,Transfer,Credit Card,Firm C,North,Manager 3,2023-05-11,12568.0679,32912.91283,0.0,640,159,False
63,Cust1776,Acc22036,Credit,Withdrawal,Personal Loan,Firm D,North,Manager 1,2024-05-02,43076.25576,82656.70541,0.215119697,633,82,False
191,Cust6029,Acc51009,Savings,Payment,Savings Account,Firm A,North,Manager 2,2023-04-11,7281.055224,83337.92389,1.0,723,116,False
18,Cust8529,Acc91723,Credit,Payment,Savings Account,Firm D,Central,Manager 1,2024-03-22,39325.88731,105597.026,0.0,467,204,False
93,Cust5320,Acc67713,Savings,Deposit,Mutual Fund,Firm C,Central,Manager 1,2023-01-08,36127.31589,96649.65559,0.626821555,354,88,False
22,Cust6565,Acc10996,Current,Withdrawal,Mutual Fund,Firm A,Central,Manager 2,2024-01-29,52970.34507,55638.52488,0.593555197,550,201,False
57,Cust5255,Acc46655,Current,Deposit,Mutual Fund,Firm E,Central,Manager 2,2023-12-30,82252.13562,116600.7021,0.310458786,649,152,False
108,Cust3059,Acc57700,Current,Transfer,Credit Card,Firm D,West,Manager 1,2023-08-04,61829.93168,80134.68895,0.273000667,679,115,False
74,Cust5912,Acc22255,Savings,Deposit,Personal Loan,Firm A,South,Manager 4,2023-01-15,90967.16066,85082.08161,0.130538373,737,156,False
57,Cust9066,Acc57516,Savings,Deposit,Savings Account,Firm C,North,Manager 1,2023-01-09,101466.1817,115082.4759,0.418124992,844,67,False
180,Cust9038,Acc78178,Credit,Transfer,Credit Card,Firm C,East,Manager 1,2023-03-07,81368.86241,102758.6427,0.690350218,496,79,False
74,Cust2443,Acc42903,Savings,Deposit,Mutual Fund,Firm D,Central,Manager 2,2023-10-31,11071.3807,66069.31358,0.505798313,383,87,False
65,Cust2109,Acc45101,Savings,Payment,Savings Account,Firm D,Central,Manager 3,2023-11-07,42561.15675,71072.37736,0.832345662,841,9,False
22,Cust1376,Acc48303,Savings,Deposit,Home Loan,Firm D,East,Manager 2,2023-11-08,50895.5311,58273.3325,0.338000655,569,133,False
38,Cust5385,Acc29007,Credit,Deposit,Mutual Fund,Firm A,East,Manager 2,2023-09-08,9736.152066,39810.84106,0.373450463,818,236,False
89,Cust6525,Acc83269,Current,Deposit,Savings Account,Firm B,South,Manager 1,2023-09-30,36006.19906,51112.73375,0.479208858,686,158,False
97,Cust6038,Acc26973,Loan,Transfer,Home Loan,Firm B,North,Manager 1,2024-05-24,71932.99852,45817.50624,0.268674581,622,114,False
173,Cust9129,Acc20297,Credit,Payment,Home Loan,Firm C,North,Manager 2,2024-02-17,12730.92522,102199.7461,0.55795718,322,218,False
196,Cust5253,Acc82298,Credit,Withdrawal,Credit Card,Firm B,West,Manager 3,2024-06-11,43980.63035,123392.9155,0.503195127,458,231,False
115,Cust6525,Acc49422,Credit,Withdrawal,Savings Account,Firm E,South,Manager 1,2023-08-18,97390.60786,74808.55303,0.686519126,582,20,False
170,Cust2349,Acc13357,Credit,Transfer,Home Loan,Firm B,South,Manager 4,2024-01-08,42926.87982,128404.9613,0.564091282,686,181,False
133,Cust6947,Acc74631,Current,Transfer,Personal Loan,Firm E,East,Manager 4,2024-06-08,29470.86835,98478.95924,0.32039843,712,113,False
11,Cust5174,Acc67701,Loan,Withdrawal,Personal Loan,Firm D,East,Manager 1,2024-03-30,40994.5326,65344.79174,0.408493336,385,184,False
146,Cust4769,Acc34119,Savings,Transfer,Credit Card,Firm A,South,Manager 4,2024-05-02,35517.07002,47038.78881,0.533917906,574,177,False
179,Cust2805,Acc88516,Credit,Payment,Mutual Fund,Firm C,South,Manager 1,2023-04-09,58334.634,87066.59953,0.429675335,560,26,False
128,Cust9754,Acc77638,Credit,Deposit,Personal Loan,Firm A,East,Manager 2,2024-04-01,11633.41168,84914.15765,0.536142255,307,132,False
44,Cust4595,Acc26973,Loan,Payment,Credit Card,Firm B,Central,Manager 4,2024-02-21,5472.247124,82801.32423,0.646607401,695,72,False
72,Cust4346,Acc70314,Loan,Deposit,Savings Account,Firm A,South,Manager 2,2024-05-28,35699.0632,88127.16699,0.111477431,491,37,False
70,Cust3041,Acc32627,Current,Transfer,Home Loan,Firm C,West,Manager 3,2024-06-16,19680.0828,28875.89087,0.574492648,649,166,False
148,Cust6565,Acc51009,Current,Withdrawal,Personal Loan,Firm C,West,Manager 2,2023-09-26,43230.53109,97767.36564,0.437564713,664,203,False
144,Cust3109,Acc88252,Loan,Withdrawal,Mutual Fund,Firm C,Central,Manager 3,2023-11-18,46428.56499,48408.47466,0.534850871,333,146,False
37,Cust2578,Acc74631,Current,Transfer,Savings Account,Firm C,East,Manager 1,2024-03-21,26262.94893,36183.39323,0.644584808,425,195,False
60,Cust4346,Acc32212,Credit,Payment,Credit Card,Firm C,East,Manager 2,2023-11-17,116937.5944,98135.60805,0.317115764,801,68,False
39,Cust6319,Acc33287,Savings,Deposit,Home Loan,Firm B,West,Manager 3,2023-08-22,84823.87119,68745.32759,0.425209966,366,138,False
171,Cust5545,Acc77592,Savings,Withdrawal,Personal Loan,Firm E,North,Manager 3,2024-01-08,6357.402234,22783.1273,0.328326035,746,120,False
20,Cust7855,Acc50817,Loan,Withdrawal,Personal Loan,Firm E,South,Manager 2,2023-03-26,60907.29622,81867.03599,0.184895188,636,147,False
117,Cust5545,Acc69323,Current,Withdrawal,Credit Card,Firm B,South,Manager 3,2023-11-20,49772.83923,72765.40119,0.516741994,770,37,False
60,Cust6947,Acc94907,Credit,Transfer,Personal Loan,Firm E,North,Manager 3,2023-01-02,46038.71234,56709.94748,0.508953375,368,235,False
195,Cust3131,Acc23736,Credit,Transfer,Credit Card,Firm A,West,Manager 3,2024-05-02,55676.31165,-9894.658427,1.0,601,158,True
123,Cust8250,Acc16241,Current,Withdrawal,Home Loan,Firm C,South,Manager 2,2023-11-06,42899.98986,41236.95385,0.660725176,558,21,False
58,Cust3015,Acc28292,Current,Deposit,Credit Card,Firm B,Central,Manager 1,2024-04-21,12416.04732,69752.32456,0.369973665,849,171,False
6,Cust3378,Acc11188,Loan,Deposit,Home Loan,Firm A,East,Manager 2,2023-05-04,45748.34156,113773.1171,0.0,538,181,False
17,Cust1376,Acc11285,Loan,Transfer,Credit Card,Firm D,East,Manager 1,2024-01-20,7884.431181,132959.5667,0.361196845,769,203,False
89,Cust5351,Acc51009,Credit,Payment,Home Loan,Firm B,South,Manager 2,2024-03-12,83250.2246,60285.42667,0.974081138,441,136,False
62,Cust8279,Acc51593,Credit,Payment,Personal Loan,Firm A,Central,Manager 4,2023-07-26,60335.3013,70337.53282,0.653729641,513,18,False
78,Cust4595,Acc15228,Loan,Transfer,Home Loan,Firm C,South,Manager 4,2024-03-19,43528.91147,132455.7192,0.424667286,450,33,False
128,Cust2539,Acc23736,Loan,Deposit,Personal Loan,Firm A,West,Manager 1,2023-04-26,21687.60926,66438.45064,0.688130515,643,48,False
55,Cust7028,Acc71938,Loan,Deposit,Savings Account,Firm C,Central,Manager 4,2023-08-04,62715.18663,112638.9742,0.218292167,354,85,False
135,Cust6937,Acc48501,Credit,Deposit,Credit Card,Firm B,East,Manager 1,2023-01-30,58210.30555,88565.28259,0.39637097,679,151,False
75,Cust3041,Acc19178,Loan,Deposit,Mutual Fund,Firm B,North,Manager 4,2023-10-04,64100.78213,-1541.176812,0.523371985,479,79,True
16,Cust4373,Acc26940,Savings,Withdrawal,Mutual Fund,Firm B,Central,Manager 2,2024-05-22,29709.73385,84243.52807,0.610276172,793,183,False
47,Cust1840,Acc61926,Credit,Payment,Personal Loan,Firm B,West,Manager 4,2023-03-16,82500.59801,21846.04904,0.384714737,388,111,False
50,Cust3059,Acc25132,Credit,Withdrawal,Personal Loan,Firm A,East,Manager 3,2023-02-14,62403.52705,76653.33121,0.500766456,609,218,False
54,Cust1609,Acc80131,Savings,Withdrawal,Credit Card,Firm A,West,Manager 3,2024-01-29,80447.37445,119937.1163,0.508086415,777,104,False
115,Cust5574,Acc81631,Current,Withdrawal,Mutual Fund,Firm C,West,Manager 3,2024-05-27,4851.04513,48738.40336,0.107090353,675,200,False
170,Cust4769,Acc87006,Credit,Deposit,Personal Loan,Firm A,East,Manager 1,2023-12-09,41980.98427,74287.06868,0.733219807,427,67,False
158,Cust7887,Acc28295,Current,Payment,Home Loan,Firm D,East,Manager 3,2023-09-19,22461.92216,65020.25745,0.229619188,756,197,False
169,Cust3315,Acc88516,Credit,Deposit,Credit Card,Firm E,North,Manager 1,2024-01-12,66515.28969,71313.36863,0.420509841,728,161,False
45,Cust9754,Acc29007,Savings,Deposit,Mutual Fund,Firm C,South,Manager 3,2023-10-04,3517.376018,107935.7992,0.181495516,595,52,False
180,Cust2626,Acc62809,Loan,Payment,Mutual Fund,Firm A,West,Manager 1,2023-10-04,34979.06245,105276.0674,0.953826279,351,108,False
100,Cust5385,Acc36079,Loan,Payment,Home Loan,Firm E,Central,Manager 4,2024-01-20,28560.6976,94563.2096,0.806058017,357,165,False
168,Cust2188,Acc78589,Loan,Payment,Home Loan,Firm B,Central,Manager 2,2023-08-04,64113.16104,4141.037278,0.705128418,791,175,False
151,Cust5610,Acc49180,Current,Deposit,Savings Account,Firm C,South,Manager 1,2024-01-04,14068.56983,109660.1239,0.299614637,455,222,False
85,Cust1776,Acc12334,Loan,Deposit,Credit Card,Firm C,Central,Manager 2,2023-01-12,75577.44016,47448.59419,0.517124661,555,146,False
103,Cust3131,Acc23736,Loan,Payment,Home Loan,Firm A,South,Manager 1,2024-01-04,56545.33514,25853.5639,0.411348558,709,84,False
162,Cust7933,Acc89098,Credit,Deposit,Personal Loan,Firm D,South,Manager 2,2024-02-13,83236.80883,98020.04879,0.532165232,462,55,False
120,Cust9731,Acc77533,Loan,Transfer,Mutual Fund,Firm B,South,Manager 3,2023-10-19,35322.76158,69258.76741,0.268544524,406,136,False
184,Cust3762,Acc31539,Credit,Withdrawal,Credit Card,Firm D,East,Manager 4,2023-01-13,75987.2194,7294.109875,0.495173843,342,176,False
112,Cust9038,Acc64022,Current,Deposit,Mutual Fund,Firm D,North,Manager 3,2023-01-08,76867.25263,95416.19114,0.610944287,401,9,False
70,Cust1569,Acc49774,Savings,Deposit,Personal Loan,Firm D,North,Manager 3,2024-01-12,20850.80983,17888.34355,0.006150915,463,156,False
17,Cust5558,Acc99409,Current,Deposit,Home Loan,Firm D,North,Manager 3,2023-05-04,39893.63471,111513.1682,0.489751973,311,81,False
91,Cust9129,Acc51200,Savings,Payment,Credit Card,Firm E,Central,Manager 4,2024-02-05,20857.58237,114724.3287,0.867071958,645,180,False
17,Cust5920,Acc34821,Savings,Transfer,Personal Loan,Firm A,West,Manager 1,2023-05-12,73410.25477,43559.7153,0.145562277,336,49,False
82,Cust5351,Acc23736,Credit,Payment,Savings Account,Firm B,South,Manager 2,2023-01-17,37512.40681,110907.9726,0.566326523,597,176,False
85,Cust3762,Acc12182,Loan,Deposit,Savings Account,Firm E,West,Manager 2,2023-09-11,28082.28269,80803.86237,0.691628149,708,67,False
9,Cust5705,Acc39161,Savings,Payment,Home Loan,Firm B,West,Manager 1,2023-02-23,73229.15132,30622.23916,0.296127709,598,156,False
181,Cust1888,Acc64785,Current,Payment,Savings Account,Firm A,East,Manager 3,2023-03-26,65328.82246,34146.72798,0.262063536,521,69,False
111,Cust3153,Acc82926,Current,Transfer,Personal Loan,Firm A,West,Manager 3,2023-05-12,57648.73566,86187.21255,0.744970884,703,232,False
136,Cust2067,Acc47099,Current,Withdrawal,Personal Loan,Firm E,North,Manager 2,2023-08-18,87015.98898,103308.7707,0.534126415,726,150,False
135,Cust5920,Acc12334,Savings,Withdrawal,Personal Loan,Firm A,North,Manager 3,2024-03-22,42566.45859,52392.23479,0.551197747,723,39,False
109,Cust9066,Acc26940,Loan,Deposit,Savings Account,Firm E,Central,Manager 1,2023-11-20,99913.09007,118753.7953,0.242971212,538,193,False
159,Cust4402,Acc24880,Credit,Transfer,Personal Loan,Firm D,South,Manager 3,2023-11-17,43666.80479,33707.88181,0.679459377,501,94,False
24,Cust5609,Acc39529,Credit,Withdrawal,Personal Loan,Firm D,South,Manager 1,2023-11-20,47568.74413,81281.90657,0.35537905,732,62,False
22,Cust6937,Acc71388,Loan,Payment,Home Loan,Firm D,West,Manager 3,2023-10-26,108157.2095,67464.15229,0.135855121,510,27,False
149,Cust5174,Acc94242,Current,Payment,Mutual Fund,Firm D,Central,Manager 3,2024-03-19,34393.72013,94796.0901,0.522577657,316,63,False
157,Cust4241,Acc11837,Credit,Withdrawal,Savings Account,Firm C,West,Manager 3,2023-04-23,37383.95543,37839.88973,0.471181322,843,94,False
49,Cust9666,Acc17688,Credit,Withdrawal,Personal Loan,Firm B,West,Manager 4,2023-08-06,91763.44223,39267.51672,0.293222626,405,55,False
54,Cust5428,Acc90887,Current,Payment,Credit Card,Firm A,West,Manager 1,2023-04-11,14829.17035,74636.06738,0.131580785,362,99,False
194,Cust9962,Acc46655,Credit,Transfer,Home Loan,Firm D,West,Manager 1,2024-04-15,2857.341192,83922.76714,0.360492339,346,177,False
50,Cust8772,Acc74631,Loan,Deposit,Mutual Fund,Firm D,East,Manager 3,2023-07-26,79207.37998,12485.22186,0.350975363,429,18,False
111,Cust7459,Acc31902,Current,Deposit,Mutual Fund,Firm D,West,Manager 1,2023-12-10,74307.56277,54072.42266,0.62445206,633,237,False
171,Cust3015,Acc57700,Credit,Transfer,Credit Card,Firm A,East,Manager 2,2023-11-25,65551.89798,98012.93447,0.55948936,313,207,False
153,Cust8318,Acc31539,Credit,Withdrawal,Home Loan,Firm B,South,Manager 1,2024-06-07,106179.723,81776.66172,0.215623335,662,197,False
127,Cust5174,Acc24070,Savings,Transfer,Home Loan,Firm C,North,Manager 3,2023-02-21,57225.35244,59037.48264,0.167200683,677,28,False
157,Cust1888,Acc48303,Loan,Transfer,Home Loan,Firm C,West,Manager 2,2024-06-11,84491.73441,102260.8672,0.629629274,794,84,False
28,Cust1888,Acc89098,Current,Deposit,Credit Card,Firm C,South,Manager 2,2024-05-02,66846.50689,78699.48558,0.479699171,336,49,False
15,Cust1840,Acc70741,Credit,Transfer,Mutual Fund,Firm E,East,Manager 4,2023-03-18,56285.22983,47000.34744,0.967175713,624,42,False
46,Cust7173,Acc66086,Credit,Withdrawal,Savings Account,Firm D,West,Manager 3,2023-03-18,114659.693,108696.6632,0.886269949,387,65,False
180,Cust4402,Acc89098,Current,Withdrawal,Personal Loan,Firm C,East,Manager 1,2023-08-16,63489.69572,79549.24751,0.826054021,402,197,False
130,Cust6210,Acc99409,Loan,Withdrawal,Credit Card,Firm A,West,Manager 4,2023-10-04,72113.20207,84398.32897,0.256900902,687,127,False
44,Cust9754,Acc15359,Loan,Payment,Credit Card,Firm C,East,Manager 1,2024-02-06,37486.50475,89483.94718,0.335464164,749,154,False
126,Cust4780,Acc28292,Credit,Payment,Personal Loan,Firm D,South,Manager 1,2023-07-25,7628.914828,90169.7712,0.297896546,828,20,False
142,Cust4201,Acc83269,Current,Deposit,Personal Loan,Firm E,North,Manager 4,2023-01-10,78431.71026,46695.42222,0.382015315,726,106,False
166,Cust6776,Acc88449,Savings,Withdrawal,Personal Loan,Firm A,West,Manager 4,2023-01-06,40347.4422,106460.0593,0.657064652,584,15,False
31,Cust5912,Acc82926,Loan,Withdrawal,Mutual Fund,Firm B,North,Manager 2,2023-02-05,81309.71587,25406.12932,0.63669207,772,173,False
21,Cust1749,Acc78589,Savings,Payment,Mutual Fund,Firm D,East,Manager 4,2023-12-24,1513.898363,96454.26726,0.530046737,396,44,False
180,Cust2427,Acc45521,Loan,Payment,Home Loan,Firm E,West,Manager 4,2024-01-29,48673.39689,88485.59227,0.4586314,778,92,False
117,Cust6776,Acc18177,Credit,Withdrawal,Personal Loan,Firm E,East,Manager 3,2024-04-21,48868.57262,49600.45705,0.602522554,328,129,False
14,Cust9066,Acc90887,Savings,Withdrawal,Personal Loan,Firm D,South,Manager 3,2023-04-17,75422.68798,89720.90886,0.073228761,628,114,False
96,Cust1888,Acc45968,Savings,Deposit,Mutual Fund,Firm A,North,Manager 1,2023-04-03,22061.4212,80610.27257,0.699777252,396,123,False
76,Cust7481,Acc11837,Credit,Withdrawal,Mutual Fund,Firm D,East,Manager 4,2023-05-08,35608.09975,91561.57148,0.396133542,365,203,False
102,Cust3609,Acc34431,Loan,Payment,Home Loan,Firm E,Central,Manager 2,2024-06-11,52516.73387,78811.90779,0.052259717,473,189,False
178,Cust6350,Acc58667,Loan,Withdrawal,Savings Account,Firm B,North,Manager 4,2024-03-12,24242.14262,138390.6734,0.569769385,345,227,False
116,Cust3449,Acc13357,Savings,Payment,Personal Loan,Firm C,South,Manager 3,2023-04-30,112214.6208,101513.5115,0.561677088,616,214,False
101,Cust9079,Acc83581,Credit,Deposit,Home Loan,Firm D,Central,Manager 1,2023-01-09,39304.24834,130721.1225,0.283442826,503,137,False
156,Cust4769,Acc45521,Loan,Transfer,Credit Card,Firm E,East,Manager 3,2024-06-22,34840.93064,83383.46119,0.931341648,457,209,False
137,Cust6391,Acc13357,Loan,Deposit,Credit Card,Firm C,West,Manager 3,2023-05-26,51877.36617,45325.44996,0.865180842,772,171,False
48,Cust8266,Acc65545,Savings,Transfer,Home Loan,Firm A,South,Manager 3,2023-02-26,12528.8444,68440.03966,0.124852741,390,143,False
119,Cust8288,Acc49364,Loan,Withdrawal,Home Loan,Firm D,North,Manager 1,2023-06-10,88456.98879,71408.7144,0.770502812,646,127,False
64,Cust3378,Acc77638,Credit,Payment,Mutual Fund,Firm D,East,Manager 1,2024-05-02,5012.728127,54197.75482,0.37962624,350,206,False
15,Cust1776,Acc28154,Savings,Payment,Personal Loan,Firm D,East,Manager 3,2023-01-06,51263.0969,53423.00545,0.281745196,719,103,False
57,Cust1840,Acc76699,Credit,Transfer,Mutual Fund,Firm D,North,Manager 1,2023-11-20,50857.87767,92803.18528,0.425113572,480,143,False
172,Cust8529,Acc76549,Current,Deposit,Mutual Fund,Firm E,West,Manager 3,2024-06-08,57093.67427,35920.28989,0.450234466,440,70,False
83,Cust6082,Acc49774,Credit,Deposit,Savings Account,Firm C,South,Manager 3,2023-06-01,46850.13898,66712.88417,0.301349802,656,109,False
182,Cust8028,Acc45951,Loan,Deposit,Home Loan,Firm B,West,Manager 1,2023-05-26,43404.62765,63733.37244,0.657024532,485,12,False
175,Cust7255,Acc87006,Credit,Deposit,Credit Card,Firm D,West,Manager 1,2023-09-24,26695.81186,74227.59513,0.657453851,487,54,False
12,Cust6565,Acc26026,Current,Payment,Credit Card,Firm B,Central,Manager 1,2024-01-20,53397.96349,70720.01573,0.421701771,402,14,False
143,Cust9209,Acc39500,Current,Transfer,Credit Card,Firm B,West,Manager 1,2023-07-19,42099.61969,98515.31583,0.323928253,764,115,False
108,Cust8772,Acc22255,Loan,Payment,Mutual Fund,Firm B,West,Manager 2,2023-09-10,19217.85991,78383.54635,0.707341135,703,155,False
34,Cust9666,Acc95774,Credit,Deposit,Savings Account,Firm C,East,Manager 4,2023-04-26,67462.61628,118966.7223,0.257684942,649,122,False
56,Cust1042,Acc39482,Loan,Transfer,Mutual Fund,Firm B,South,Manager 1,2023-07-06,23647.58317,55464.98117,0.159094872,337,19,False
170,Cust1497,Acc39500,Credit,Withdrawal,Mutual Fund,Firm D,Central,Manager 1,2023-03-06,10305.1328,72152.99075,0.494974679,793,14,False
61,Cust1644,Acc41829,Credit,Deposit,Home Loan,Firm D,West,Manager 4,2023-02-16,73960.93299,87829.96177,0.665015966,442,99,False
23,Cust9683,Acc46655,Savings,Transfer,Home Loan,Firm A,North,Manager 1,2023-01-02,39432.04398,123075.8159,0.473730333,804,175,False
67,Cust1644,Acc77592,Credit,Payment,Savings Account,Firm D,East,Manager 1,2024-02-18,73069.67342,81938.36134,0.466510944,640,96,False
196,Cust8155,Acc29231,Credit,Payment,Personal Loan,Firm A,North,Manager 1,2023-03-16,60130.49523,72169.63429,0.496056674,653,180,False
182,Cust2443,Acc16664,Savings,Transfer,Personal Loan,Firm C,North,Manager 2,2023-10-03,30757.0992,123601.0819,0.959293002,437,180,False
25,Cust4258,Acc99549,Loan,Transfer,Mutual Fund,Firm E,West,Manager 2,2023-10-26,20821.32836,60948.05745,0.552694166,767,47,False
126,Cust3378,Acc99117,Current,Deposit,Personal Loan,Firm C,West,Manager 2,2023-11-18,83703.81396,53241.04772,0.204709211,588,47,False
160,Cust6330,Acc15228,Savings,Withdrawal,Mutual Fund,Firm A,South,Manager 2,2024-02-06,79529.05133,87092.2406,0.329116963,332,203,False
102,Cust6947,Acc58667,Savings,Payment,Home Loan,Firm B,North,Manager 4,2023-10-31,109993.4196,-9369.803555,0.496541034,751,125,True
147,Cust7388,Acc57516,Savings,Deposit,Personal Loan,Firm B,Central,Manager 3,2023-02-04,64065.82103,61375.18225,0.953402596,595,159,False
62,Cust2412,Acc77533,Credit,Payment,Home Loan,Firm C,West,Manager 1,2024-03-23,18582.57776,-4284.92694,0.205000446,532,215,True
81,Cust8660,Acc65545,Current,Payment,Credit Card,Firm B,Central,Manager 4,2023-01-15,6343.458585,98823.14138,0.446407198,487,83,False
34,Cust1738,Acc52131,Loan,Transfer,Mutual Fund,Firm E,North,Manager 3,2024-04-20,92190.39116,72382.45226,0.504311481,661,133,False
83,Cust6735,Acc25811,Loan,Deposit,Personal Loan,Firm D,East,Manager 3,2023-02-14,45709.42234,69140.34571,0.749747099,478,87,False
99,Cust6937,Acc80131,Loan,Deposit,Credit Card,Firm A,North,Manager 2,2023-04-26,2337.648637,87091.56814,0.621738807,446,211,False
121,Cust8660,Acc29356,Credit,Transfer,Home Loan,Firm B,Central,Manager 2,2024-03-12,18516.58546,72318.16005,0.394558986,361,44,False
54,Cust5609,Acc21264,Loan,Withdrawal,Mutual Fund,Firm A,South,Manager 3,2023-02-05,58077.64916,95086.67085,0.547077185,696,230,False
136,Cust2109,Acc53865,Loan,Transfer,Home Loan,Firm C,Central,Manager 3,2023-05-11,78377.00882,110608.4376,0.128310624,795,130,False
152,Cust8028,Acc49422,Credit,Payment,Savings Account,Firm D,West,Manager 3,2023-09-10,17982.74527,86301.82697,0.610711891,537,73,False
26,Cust3041,Acc69323,Credit,Deposit,Personal Loan,Firm C,North,Manager 1,2023-10-26,66374.9432,77058.01803,0.71454953,646,206,False
33,Cust1042,Acc51200,Savings,Payment,Personal Loan,Firm B,West,Manager 4,2023-04-14,98995.6715,89571.64949,0.511413046,408,27,False
179,Cust5558,Acc38559,Loan,Deposit,Savings Account,Firm E,Central,Manager 1,2024-04-01,85004.78217,122378.0873,0.453738911,597,204,False
173,Cust4595,Acc19156,Credit,Transfer,Home Loan,Firm A,East,Manager 4,2024-04-20,76785.65703,78307.99875,0.330996225,481,114,False
55,Cust9528,Acc39544,Credit,Withdrawal,Home Loan,Firm E,East,Manager 2,2024-03-02,47661.89866,62713.48411,0.370351137,564,178,False
60,Cust1547,Acc57597,Credit,Withdrawal,Mutual Fund,Firm C,East,Manager 1,2023-10-31,43262.78723,82313.96279,0.590903803,369,158,False
50,Cust9683,Acc26956,Loan,Transfer,Mutual Fund,Firm A,West,Manager 3,2024-03-23,15603.45212,49126.09978,0.348047341,344,119,False
114,Cust1609,Acc71938,Credit,Withdrawal,Credit Card,Firm C,East,Manager 3,2023-09-19,8739.196914,32057.77513,0.467709486,406,208,False
84,Cust1555,Acc83269,Credit,Withdrawal,Personal Loan,Firm C,Central,Manager 3,2023-06-17,54056.97365,74038.73356,0.38487235,675,153,False
82,Cust2716,Acc25811,Loan,Withdrawal,Home Loan,Firm E,East,Manager 4,2023-08-22,19450.36695,82502.84111,0.657171817,749,89,False
88,Cust7098,Acc78178,Loan,Withdrawal,Savings Account,Firm D,East,Manager 2,2023-12-24,34003.52696,34852.82286,0.437778214,644,164,False
101,Cust7887,Acc71426,Loan,Transfer,Mutual Fund,Firm B,West,Manager 2,2024-06-22,446.6165945,19017.0591,0.549108652,418,192,False
62,Cust1555,Acc28295,Savings,Transfer,Personal Loan,Firm D,North,Manager 2,2023-09-26,37415.67416,75427.07339,0.45761225,329,144,False
45,Cust1776,Acc18177,Savings,Deposit,Home Loan,Firm A,West,Manager 3,2023-02-21,80393.97286,74876.68205,0.354535983,815,142,False
98,Cust7173,Acc32890,Current,Withdrawal,Savings Account,Firm A,West,Manager 1,2023-02-26,54900.30674,62079.11119,0.372044036,340,132,False
117,Cust6210,Acc28305,Credit,Payment,Mutual Fund,Firm E,East,Manager 1,2024-05-24,28376.64738,38030.9506,0.209883633,715,91,False
139,Cust3725,Acc88286,Savings,Payment,Home Loan,Firm C,East,Manager 3,2024-04-15,42187.63727,73214.30302,0.399674678,732,81,False
50,Cust7345,Acc94907,Loan,Deposit,Personal Loan,Firm A,North,Manager 4,2023-09-24,31950.8392,54914.04808,0.211978753,534,34,False
48,Cust9754,Acc34119,Current,Payment,Savings Account,Firm D,East,Manager 3,2024-03-22,35325.57765,93010.69263,0.448971695,525,199,False
97,Cust9420,Acc22255,Savings,Payment,Credit Card,Firm B,North,Manager 4,2023-10-19,47259.40995,120285.5511,0.506260219,520,63,False
198,Cust9731,Acc40939,Savings,Payment,Credit Card,Firm B,East,Manager 4,2023-05-26,108951.5417,42485.26571,0.637316858,737,27,False
69,Cust4669,Acc31902,Savings,Deposit,Credit Card,Firm E,South,Manager 3,2023-04-19,130149.3799,51092.98942,0.878365307,748,127,False
169,Cust3810,Acc10117,Loan,Deposit,Home Loan,Firm B,East,Manager 4,2024-03-14,11366.36239,79334.2675,0.371512948,697,218,False
161,Cust2109,Acc55331,Savings,Withdrawal,Personal Loan,Firm C,South,Manager 3,2023-12-09,8560.712363,90004.92015,0.69183888,659,223,False
68,Cust8390,Acc88252,Loan,Transfer,Savings Account,Firm E,East,Manager 4,2023-04-26,62939.38071,68773.2037,0.125209318,715,94,False
88,Cust2188,Acc42467,Credit,Withdrawal,Home Loan,Firm E,East,Manager 4,2023-01-12,76944.72914,107009.5789,0.425572405,664,224,False
195,Cust5121,Acc33287,Loan,Deposit,Personal Loan,Firm D,Central,Manager 1,2023-08-16,69752.54851,-37293.60025,0.712260764,730,202,True
63,Cust4438,Acc76699,Loan,Withdrawal,Savings Account,Firm D,West,Manager 3,2023-05-04,30922.08528,109402.9482,0.601777654,540,86,False
73,Cust9843,Acc60432,Loan,Payment,Mutual Fund,Firm C,East,Manager 4,2024-01-17,25687.70838,57351.26042,0.506181009,366,89,False
109,Cust1913,Acc83005,Savings,Deposit,Savings Account,Firm E,West,Manager 3,2024-05-04,94843.58251,36699.60024,0.690912449,699,64,False
8,Cust9528,Acc80131,Loan,Transfer,Home Loan,Firm D,South,Manager 4,2023-01-21,63709.47894,25062.00602,0.0,324,232,False
14,Cust6350,Acc55729,Savings,Payment,Personal Loan,Firm B,North,Manager 2,2023-03-26,30196.95972,90639.76203,0.25999707,329,12,False
